cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,Marketability,External,Potential,gender_Female,gender_Male,branch_CE,branch_CSE,branch_ECE,branch_IT,branch_ME,part_time_job,internet_access,family_income_level,extracurricular_involvement,city_tier,placement_status
9.67,89.4,82.0,0.0,1.9,70.9,6.0,4.0,3.0,3.0,4.0,2.0,2.0,7.3,8.0,7.468000000000001,2.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1
7.89,71.6,69.7,2.0,5.4,74.1,7.0,3.0,5.0,4.0,4.0,3.0,6.0,5.7,10.0,7.456000000000001,3.6000000000000005,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0
9.34,83.1,84.2,0.0,6.8,83.4,3.0,3.0,2.0,2.0,4.0,2.0,1.0,4.8,4.0,6.036,1.8,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1
8.49,79.0,84.7,1.0,5.1,62.2,2.0,2.0,1.0,5.0,5.0,2.0,4.0,6.7,6.0,4.796,2.4000000000000004,2.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1
7.16,63.2,72.8,0.0,6.1,84.9,2.0,2.0,1.0,4.0,4.0,1.0,2.0,7.8,7.0,4.264,1.2000000000000002,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0
7.63,72.9,79.4,0.0,3.0,74.5,1.0,3.0,1.0,1.0,3.0,2.0,2.0,8.1,1.0,4.5520000000000005,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0
6.87,59.8,61.9,2.0,3.6,63.7,4.0,0.0,2.0,3.0,4.0,3.0,2.0,6.1,4.0,4.348,2.8000000000000003,1.3333333333333333,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0
7.97,73.8,67.2,0.0,3.4,69.6,1.0,2.0,1.0,3.0,4.0,1.0,0.0,4.7,7.0,4.388,0.8,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
10.0,83.9,81.2,0.0,3.3,73.8,3.0,2.0,2.0,2.0,5.0,3.0,1.0,5.5,6.0,6.0,2.6000000000000005,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1
8.77,83.2,82.0,0.0,6.1,83.6,8.0,2.0,5.0,5.0,4.0,5.0,4.0,6.9,10.0,7.708,4.8,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1
8.77,81.8,85.4,0.0,6.0,81.3,4.0,3.0,2.0,4.0,5.0,2.0,1.0,7.5,4.0,6.008,1.8,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1
8.11,78.4,70.8,0.0,5.8,86.5,7.0,3.0,5.0,2.0,4.0,6.0,1.0,7.6,1.0,7.5440000000000005,5.000000000000001,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1
7.93,74.5,76.8,1.0,3.0,71.5,8.0,3.0,5.0,4.0,4.0,6.0,5.0,5.7,10.0,7.672000000000001,5.800000000000001,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
7.77,60.5,75.3,1.0,2.9,71.3,4.0,3.0,2.0,2.0,5.0,2.0,3.0,7.6,3.0,5.608,2.2,2.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1
7.57,53.6,71.9,2.0,4.8,80.0,8.0,0.0,5.0,2.0,4.0,4.0,4.0,5.6,6.0,6.628,4.0,1.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0
7.08,60.7,62.9,1.0,0.0,56.1,6.0,1.0,5.0,2.0,4.0,4.0,5.0,7.0,10.0,6.332000000000001,4.2,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1
8.26,79.6,73.7,0.0,4.5,81.1,7.0,3.0,5.0,5.0,3.0,5.0,1.0,6.4,5.0,7.604000000000001,4.2,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
7.76,70.1,68.2,0.0,2.9,76.9,5.0,1.0,4.0,4.0,4.0,5.0,2.0,8.1,10.0,6.0040000000000004,4.4,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0
7.67,62.7,70.9,1.0,5.3,79.0,6.0,3.0,4.0,2.0,4.0,4.0,4.0,7.3,2.0,6.768,4.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
9.45,88.3,94.0,0.0,9.3,84.6,7.0,4.0,5.0,3.0,5.0,5.0,5.0,8.1,2.0,8.379999999999999,5.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1
7.64,75.5,79.9,0.0,4.7,76.6,8.0,0.0,5.0,1.0,3.0,4.0,2.0,6.5,3.0,6.656000000000001,3.6,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1
10.0,89.7,94.0,0.0,3.9,72.2,4.0,4.0,2.0,1.0,4.0,3.0,1.0,6.1,3.0,6.8,2.6000000000000005,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1
6.98,64.1,56.3,1.0,0.0,57.9,8.0,3.0,5.0,5.0,3.0,3.0,5.0,7.9,7.0,7.292,3.4000000000000004,1.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
8.9,87.0,86.2,0.0,3.9,72.3,8.0,1.0,5.0,3.0,5.0,5.0,6.0,8.5,6.0,7.460000000000001,5.2,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1
10.0,90.1,87.6,0.0,4.1,78.3,8.0,3.0,5.0,3.0,5.0,4.0,3.0,6.7,4.0,8.5,3.8000000000000003,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1
8.59,84.4,82.7,0.0,5.2,76.3,5.0,3.0,4.0,4.0,4.0,4.0,5.0,6.9,8.0,6.936,4.2,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1
7.95,80.6,80.3,1.0,2.7,64.6,5.0,2.0,5.0,3.0,4.0,6.0,2.0,7.3,6.0,6.779999999999999,5.200000000000001,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
7.58,63.7,78.2,0.0,6.8,87.9,4.0,1.0,3.0,2.0,4.0,3.0,4.0,5.3,10.0,5.332,3.2,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
7.71,80.0,72.8,1.0,5.0,76.6,6.0,2.0,3.0,5.0,4.0,0.0,2.0,7.4,8.0,6.0840000000000005,0.4,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1
6.28,51.7,60.8,0.0,2.0,60.8,6.0,1.0,4.0,4.0,3.0,1.0,3.0,6.9,7.0,5.612,1.4000000000000001,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1
6.72,64.8,62.6,1.0,3.7,74.1,7.0,3.0,5.0,1.0,3.0,5.0,2.0,5.8,3.0,6.988000000000001,4.4,1.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1
9.1,83.3,87.2,0.0,5.5,68.8,8.0,3.0,5.0,2.0,4.0,5.0,6.0,5.9,7.0,8.14,5.2,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1
7.6,61.8,64.3,1.0,6.9,86.2,5.0,1.0,4.0,2.0,4.0,2.0,3.0,6.3,1.0,5.94,2.2,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,1
9.55,86.5,83.7,0.0,4.3,64.3,7.0,1.0,5.0,2.0,4.0,5.0,7.0,6.4,1.0,7.5200000000000005,5.4,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1
7.16,54.3,68.6,1.0,4.7,78.3,7.0,2.0,5.0,1.0,5.0,6.0,7.0,7.6,4.0,6.864000000000001,6.200000000000001,2.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1
10.0,91.9,92.7,0.0,3.8,75.2,8.0,3.0,5.0,3.0,4.0,5.0,3.0,5.2,9.0,8.5,4.6,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1
7.66,75.8,73.8,0.0,5.3,76.6,6.0,2.0,3.0,1.0,3.0,4.0,3.0,7.0,6.0,6.064,3.8000000000000003,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1
8.58,79.2,69.1,0.0,5.6,71.9,6.0,2.0,5.0,1.0,5.0,5.0,4.0,5.0,8.0,7.232,4.8,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1
8.2,64.0,81.3,1.0,3.9,70.7,2.0,3.0,2.0,2.0,3.0,2.0,1.0,6.9,9.0,5.380000000000001,1.8,1.5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
8.35,77.3,63.4,1.0,3.2,69.7,7.0,2.0,5.0,4.0,4.0,4.0,2.0,6.2,7.0,7.34,3.6,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1
8.02,70.7,75.3,0.0,2.6,73.4,8.0,3.0,5.0,2.0,4.0,6.0,2.0,8.7,6.0,7.708,5.200000000000001,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1
8.35,72.6,72.4,0.0,1.8,59.6,3.0,2.0,2.0,5.0,4.0,3.0,1.0,9.0,1.0,5.34,2.6000000000000005,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0
8.26,79.3,78.6,0.0,5.9,71.5,7.0,2.0,5.0,1.0,5.0,5.0,2.0,9.0,3.0,7.304,4.4,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1
7.57,70.1,73.7,0.0,1.5,63.8,6.0,2.0,4.0,2.0,3.0,5.0,2.0,6.5,9.0,6.428,4.4,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
9.6,88.7,89.4,0.0,2.0,67.4,6.0,1.0,5.0,1.0,5.0,3.0,4.0,6.6,5.0,7.34,3.2,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1
9.1,79.5,81.9,0.0,2.0,71.7,5.0,4.0,3.0,4.0,5.0,3.0,5.0,7.1,1.0,7.04,3.4000000000000004,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1
7.21,66.8,69.2,1.0,6.0,86.8,4.0,1.0,2.0,4.0,3.0,2.0,4.0,7.2,6.0,4.784,2.4000000000000004,1.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0
8.69,75.3,71.1,0.0,7.6,90.4,4.0,2.0,2.0,1.0,4.0,1.0,1.0,8.2,1.0,5.675999999999999,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1
6.64,55.7,56.1,0.0,6.4,77.1,5.0,0.0,3.0,1.0,3.0,3.0,4.0,6.7,10.0,4.856,3.2,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1
8.62,71.9,90.4,0.0,5.4,81.9,6.0,2.0,3.0,3.0,4.0,2.0,1.0,4.4,10.0,6.4479999999999995,1.8,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1
8.23,66.8,68.0,1.0,4.5,77.4,3.0,2.0,2.0,5.0,3.0,1.0,2.0,7.6,8.0,5.292,1.2000000000000002,1.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1
7.14,62.7,60.0,1.0,3.5,74.4,6.0,2.0,4.0,5.0,3.0,4.0,4.0,6.9,4.0,6.255999999999999,4.0,1.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1
7.59,62.0,69.1,0.0,5.5,71.6,4.0,2.0,3.0,5.0,3.0,3.0,3.0,7.6,1.0,5.636,3.0000000000000004,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1
6.73,50.0,69.8,1.0,4.7,71.1,8.0,2.0,5.0,1.0,4.0,5.0,2.0,7.9,6.0,6.8919999999999995,4.4,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0
8.87,84.1,76.0,0.0,5.4,76.8,5.0,2.0,3.0,2.0,4.0,4.0,3.0,7.6,1.0,6.348,3.8000000000000003,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1
9.28,77.5,84.7,0.0,4.5,72.8,7.0,2.0,5.0,5.0,5.0,6.0,5.0,8.5,9.0,7.712,5.800000000000001,5.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1
7.47,64.9,66.5,1.0,0.6,60.9,6.0,2.0,3.0,4.0,4.0,4.0,2.0,7.2,4.0,5.988,3.6,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1
6.54,63.7,57.0,0.0,2.9,75.9,2.0,1.0,2.0,5.0,2.0,4.0,0.0,8.3,10.0,4.1160000000000005,3.2,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1
8.59,74.2,78.3,0.0,3.8,69.6,7.0,3.0,4.0,2.0,4.0,4.0,5.0,6.9,4.0,7.336,4.2,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1
7.85,70.3,76.9,0.0,7.5,85.8,1.0,2.0,1.0,4.0,4.0,1.0,0.0,6.8,4.0,4.34,0.8,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1
5.95,55.0,55.2,0.0,0.0,56.3,7.0,1.0,4.0,5.0,3.0,5.0,1.0,6.2,6.0,5.680000000000001,4.2,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0
8.53,71.0,86.8,0.0,2.5,68.4,5.0,2.0,4.0,2.0,4.0,2.0,3.0,6.4,8.0,6.612,2.2,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1
7.76,71.3,69.3,0.0,3.1,77.0,4.0,2.0,2.0,5.0,4.0,2.0,3.0,7.2,8.0,5.303999999999999,2.2,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1
8.62,83.1,65.8,1.0,4.2,73.0,7.0,2.0,4.0,4.0,4.0,0.0,1.0,7.4,4.0,7.048,0.2,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1
9.26,87.8,88.6,0.0,3.7,73.5,7.0,3.0,4.0,1.0,4.0,4.0,5.0,6.1,9.0,7.604000000000001,4.2,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1
8.35,69.8,71.5,0.0,5.3,66.2,8.0,2.0,5.0,5.0,3.0,6.0,2.0,7.2,1.0,7.539999999999999,5.200000000000001,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1
6.57,53.3,50.0,1.0,1.1,58.2,7.0,2.0,5.0,4.0,3.0,4.0,6.0,7.2,9.0,6.628,4.4,1.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1
8.2,72.9,70.0,1.0,0.0,59.2,4.0,1.0,2.0,5.0,5.0,1.0,1.0,5.7,9.0,5.18,1.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,0
6.41,50.0,65.2,0.0,3.8,73.7,8.0,1.0,5.0,3.0,3.0,4.0,4.0,5.2,10.0,6.464,4.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1
9.94,86.5,88.0,0.0,8.0,83.1,7.0,3.0,5.0,5.0,5.0,6.0,2.0,4.5,10.0,8.276,5.200000000000001,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
9.17,82.8,79.6,0.0,3.0,74.7,5.0,3.0,3.0,2.0,5.0,5.0,2.0,5.3,5.0,6.768000000000001,4.4,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
9.72,97.7,73.8,0.0,4.7,72.4,7.0,3.0,5.0,1.0,4.0,5.0,2.0,5.4,6.0,8.188,4.4,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1
7.59,65.7,67.3,1.0,2.5,61.7,7.0,1.0,5.0,3.0,4.0,6.0,5.0,8.0,6.0,6.736,5.800000000000001,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1
8.9,81.0,78.0,0.0,3.4,63.6,8.0,3.0,5.0,1.0,4.0,4.0,2.0,6.9,2.0,8.06,3.6,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1
8.17,74.5,71.4,0.0,4.0,62.4,4.0,1.0,4.0,5.0,4.0,6.0,3.0,6.8,3.0,5.968,5.4,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1
8.35,77.4,70.6,1.0,2.8,66.6,7.0,2.0,5.0,4.0,4.0,6.0,6.0,8.2,3.0,7.34,6.000000000000001,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1
6.03,61.1,53.3,0.0,3.9,69.7,3.0,4.0,1.0,2.0,3.0,0.0,2.0,8.6,8.0,4.612,0.4,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0
7.21,66.9,65.9,0.0,7.4,76.3,8.0,0.0,5.0,1.0,3.0,6.0,2.0,7.7,9.0,6.484,5.200000000000001,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1
7.86,73.6,71.9,0.0,2.6,79.5,5.0,2.0,4.0,1.0,4.0,3.0,4.0,6.6,7.0,6.343999999999999,3.2,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1
8.89,76.4,82.6,0.0,8.6,87.6,3.0,3.0,2.0,4.0,4.0,2.0,5.0,7.9,3.0,5.856,2.6,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1
8.47,79.5,83.8,0.0,0.8,62.5,8.0,3.0,5.0,4.0,4.0,5.0,9.0,8.6,9.0,7.888,5.8,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
7.59,66.4,75.3,0.0,3.1,74.4,7.0,1.0,5.0,4.0,3.0,4.0,4.0,7.0,8.0,6.736,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1
8.14,79.1,75.3,1.0,2.5,73.8,3.0,0.0,3.0,5.0,4.0,2.0,1.0,9.0,4.0,5.056000000000001,1.8,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1
7.9,67.0,80.2,0.0,4.3,71.6,8.0,2.0,5.0,2.0,4.0,5.0,3.0,8.7,9.0,7.359999999999999,4.6,4.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1
8.07,71.2,72.7,0.0,1.1,61.8,3.0,3.0,1.0,3.0,5.0,0.0,1.0,6.2,4.0,5.128,0.2,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1
9.37,88.1,85.5,1.0,3.8,75.5,4.0,2.0,2.0,3.0,5.0,2.0,3.0,8.2,3.0,5.9479999999999995,2.2,2.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1
7.57,73.6,68.4,0.0,4.3,68.1,7.0,2.0,4.0,3.0,4.0,4.0,6.0,4.6,10.0,6.628,4.4,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1
8.82,73.1,89.5,0.0,5.3,78.1,6.0,3.0,4.0,3.0,4.0,5.0,5.0,6.2,3.0,7.228000000000001,5.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,1
9.7,90.1,95.4,0.0,5.5,78.2,7.0,3.0,5.0,2.0,5.0,6.0,2.0,4.6,10.0,8.18,5.200000000000001,5.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
7.16,56.5,54.4,0.0,3.4,74.2,5.0,2.0,3.0,2.0,3.0,3.0,4.0,7.5,5.0,5.664,3.2,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,1
7.99,74.9,76.4,0.0,2.8,69.4,8.0,2.0,5.0,3.0,4.0,3.0,1.0,8.2,2.0,7.395999999999999,2.6000000000000005,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1
6.91,69.0,60.8,1.0,3.7,73.3,8.0,2.0,5.0,5.0,3.0,6.0,6.0,6.3,10.0,6.964,6.000000000000001,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1
7.88,66.2,59.7,0.0,1.9,56.7,2.0,2.0,3.0,1.0,4.0,4.0,4.0,8.2,5.0,5.352,4.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1
7.5,68.1,61.5,1.0,5.1,77.4,6.0,1.0,5.0,4.0,4.0,3.0,3.0,5.4,10.0,6.5,3.0000000000000004,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1
10.0,98.9,94.3,0.0,3.3,73.9,4.0,3.0,4.0,5.0,5.0,5.0,1.0,7.9,6.0,7.3,4.2,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1
9.98,96.5,85.3,0.0,8.4,90.0,7.0,4.0,5.0,3.0,5.0,4.0,4.0,8.0,10.0,8.592,4.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1
7.56,60.3,65.2,0.0,2.6,68.1,8.0,3.0,5.0,2.0,3.0,5.0,3.0,7.3,7.0,7.523999999999999,4.6,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1
9.17,89.6,73.6,1.0,4.8,77.3,8.0,3.0,5.0,5.0,5.0,5.0,2.0,7.8,3.0,8.168,4.4,2.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,1
10.0,91.2,91.9,0.0,4.3,82.1,4.0,2.0,3.0,1.0,5.0,2.0,2.0,4.0,6.0,6.6,2.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1
9.86,88.0,90.5,0.0,4.6,80.8,4.0,4.0,3.0,3.0,5.0,3.0,1.0,6.9,9.0,7.144,2.6000000000000005,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1
8.11,73.9,72.8,0.0,2.6,66.5,7.0,2.0,5.0,1.0,5.0,5.0,1.0,7.0,1.0,7.244,4.2,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1
7.94,81.3,76.0,0.0,2.5,71.6,5.0,1.0,4.0,1.0,4.0,4.0,3.0,7.3,8.0,6.076,3.8000000000000003,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1
6.54,55.3,64.6,0.0,3.7,69.6,5.0,2.0,3.0,4.0,4.0,3.0,0.0,7.5,5.0,5.416,2.4000000000000004,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1
9.43,76.7,98.2,0.0,1.9,60.2,5.0,2.0,2.0,3.0,5.0,2.0,1.0,7.2,8.0,6.172,1.8,5.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
6.75,57.1,66.5,0.0,2.2,58.2,7.0,1.0,5.0,2.0,3.0,5.0,5.0,6.3,6.0,6.4,5.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1
8.29,78.2,74.5,0.0,1.7,65.1,2.0,3.0,1.0,3.0,5.0,0.0,3.0,6.1,2.0,5.016,0.6000000000000001,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1
7.6,72.5,72.8,1.0,2.7,74.5,8.0,2.0,5.0,1.0,4.0,5.0,5.0,5.6,7.0,7.24,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0
8.26,77.6,74.5,0.0,3.3,66.2,5.0,2.0,4.0,1.0,4.0,5.0,4.0,7.2,3.0,6.504,4.8,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1
9.36,90.0,81.9,0.0,8.9,83.6,6.0,1.0,4.0,3.0,5.0,4.0,5.0,7.1,9.0,6.843999999999999,4.2,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1
7.65,69.1,66.2,0.0,4.2,79.3,6.0,3.0,4.0,4.0,2.0,3.0,8.0,5.8,8.0,6.760000000000001,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1
